id,choice,answer,open_question,status,user_id,question_id,quiz_id,created_at,updated_at
1359,0,NULL,NULL,1,31,19,2,2022-10-14 12:21:03,2022-10-14 12:21:03
1360,1,NULL,NULL,1,31,20,2,2022-10-14 12:21:03,2022-10-14 12:21:03
1361,0,NULL,NULL,1,31,21,2,2022-10-14 12:21:03,2022-10-14 12:21:03
1362,0,NULL,NULL,1,31,31,2,2022-10-14 12:21:03,2022-10-14 12:21:03
1364,1,NULL,NULL,1,31,3,2,2022-10-14 12:21:03,2022-10-14 12:21:03
1366,NULL,Karena belum mampu untuk melakukannya.,NULL,1,31,4,2,2022-10-14 12:21:03,2022-10-14 12:21:03
1367,1,NULL,NULL,1,27,17,2,2022-10-14 12:29:54,2022-10-14 12:29:54
1368,1,NULL,NULL,1,27,18,2,2022-10-14 12:29:54,2022-10-14 12:29:54
1369,1,NULL,NULL,1,27,19,2,2022-10-14 12:29:54,2022-10-14 12:29:54
1370,1,NULL,NULL,1,27,20,2,2022-10-14 12:29:54,2022-10-14 12:29:54
1371,1,NULL,NULL,1,27,21,2,2022-10-14 12:29:54,2022-10-14 12:29:54
1372,1,NULL,NULL,1,27,31,2,2022-10-14 12:29:54,2022-10-14 12:29:54
1374,0,NULL,NULL,1,27,3,2,2022-10-14 12:29:54,2022-10-14 12:29:54
1376,NULL,NULL,NULL,1,27,4,2,2022-10-14 12:29:54,2022-10-14 12:29:54
1377,1,NULL,NULL,1,69,166,5,2022-10-14 12:34:19,2022-10-14 12:34:19
1378,1,NULL,NULL,1,69,167,5,2022-10-14 12:34:19,2022-10-14 12:34:19
1379,1,NULL,NULL,1,69,169,5,2022-10-14 12:34:19,2022-10-14 12:34:19
1380,1,NULL,NULL,1,69,171,5,2022-10-14 12:34:19,2022-10-14 12:34:19
1381,0,NULL,NULL,1,69,172,5,2022-10-14 12:34:19,2022-10-14 12:34:19
1382,1,NULL,NULL,1,69,174,5,2022-10-14 12:34:19,2022-10-14 12:34:19
1383,1,NULL,NULL,1,69,175,5,2022-10-14 12:34:19,2022-10-14 12:34:19
1384,1,NULL,NULL,1,69,9,5,2022-10-14 12:34:19,2022-10-14 12:34:19
1385,NULL,NULL,NULL,1,69,10,5,2022-10-14 12:34:19,2022-10-14 12:34:19
1386,1,NULL,NULL,1,50,17,2,2022-10-14 12:40:26,2022-10-14 12:40:26
1387,1,NULL,NULL,1,50,18,2,2022-10-14 12:40:26,2022-10-14 12:40:26
1388,0,NULL,NULL,1,50,19,2,2022-10-14 12:40:26,2022-10-14 12:40:26
1389,0,NULL,NULL,1,50,20,2,2022-10-14 12:40:26,2022-10-14 12:40:26
1390,0,NULL,NULL,1,50,21,2,2022-10-14 12:40:26,2022-10-14 12:40:26
1391,1,NULL,NULL,1,50,31,2,2022-10-14 12:40:26,2022-10-14 12:40:26
1393,1,NULL,NULL,1,50,3,2,2022-10-14 12:40:26,2022-10-14 12:40:26
1395,NULL,"Karena di sertai  usaha, kemauan, dan juga pertolongan dr Tuhan, dengan bertekun dlm doa",NULL,1,50,4,2,2022-10-14 12:40:26,2022-10-14 12:40:26
1396,0,NULL,NULL,1,36,17,2,2022-10-14 13:03:10,2022-10-14 13:03:10
1397,1,NULL,NULL,1,36,18,2,2022-10-14 13:03:10,2022-10-14 13:03:10
1398,0,NULL,NULL,1,36,19,2,2022-10-14 13:03:10,2022-10-14 13:03:10
1399,0,NULL,NULL,1,36,20,2,2022-10-14 13:03:10,2022-10-14 13:03:10
1400,1,NULL,NULL,1,36,21,2,2022-10-14 13:03:10,2022-10-14 13:03:10
1401,1,NULL,NULL,1,36,31,2,2022-10-14 13:03:10,2022-10-14 13:03:10
1403,NULL,NULL,NULL,1,36,3,2,2022-10-14 13:03:10,2022-10-14 13:03:10
1405,NULL,"saya juga manusia biasa yg selalu gagal dan berhasil. saya pernah ada di posisi atas dan di bawah. saya merasa tidak percaya diri, tidak bersyukur apapun yg terjadi di hidup saya, tetapi saya mengingat Tuhan Yesus, Tuhan Yesus sangat baik kepada saya, dia memberikan saya semakin semangat dan kuat. Tuhan Yesus mengajarkan hal-hal yg sangat baik di kehidupan saya. saya senang dan sangat bersyukur menjadi anak Tuhan Yesus. firman Tuhan selalu menjadi pedoman bagi hidup saya.",NULL,1,36,4,2,2022-10-14 13:03:10,2022-10-14 13:03:10
1406,1,NULL,NULL,1,38,17,2,2022-10-14 13:12:12,2022-10-14 13:12:12
1407,1,NULL,NULL,1,38,18,2,2022-10-14 13:12:12,2022-10-14 13:12:12
1408,0,NULL,NULL,1,38,19,2,2022-10-14 13:12:12,2022-10-14 13:12:12
1409,0,NULL,NULL,1,38,20,2,2022-10-14 13:12:12,2022-10-14 13:12:12
1410,1,NULL,NULL,1,38,21,2,2022-10-14 13:12:12,2022-10-14 13:12:12
1411,0,NULL,NULL,1,38,31,2,2022-10-14 13:12:13,2022-10-14 13:12:13
1413,NULL,NULL,NULL,1,38,3,2,2022-10-14 13:12:13,2022-10-14 13:12:13
1415,NULL,karena saya merasa tidak bisa  fokus ke satu titik,NULL,1,38,4,2,2022-10-14 13:12:13,2022-10-14 13:12:13
1416,0,NULL,NULL,1,35,17,2,2022-10-14 13:17:18,2022-10-14 13:17:18
1417,0,NULL,NULL,1,35,18,2,2022-10-14 13:17:18,2022-10-14 13:17:18
1418,0,NULL,NULL,1,35,19,2,2022-10-14 13:17:18,2022-10-14 13:17:18
1419,0,NULL,NULL,1,35,20,2,2022-10-14 13:17:18,2022-10-14 13:17:18
1420,1,NULL,NULL,1,35,21,2,2022-10-14 13:17:18,2022-10-14 13:17:18
1421,0,NULL,NULL,1,35,31,2,2022-10-14 13:17:18,2022-10-14 13:17:18
1423,1,NULL,NULL,1,35,3,2,2022-10-14 13:17:18,2022-10-14 13:17:18
1425,NULL,karena egois,NULL,1,35,4,2,2022-10-14 13:17:18,2022-10-14 13:17:18
1426,1,NULL,NULL,1,52,17,2,2022-10-14 13:27:05,2022-10-14 13:27:05
1427,1,NULL,NULL,1,52,18,2,2022-10-14 13:27:05,2022-10-14 13:27:05
1428,1,NULL,NULL,1,52,19,2,2022-10-14 13:27:05,2022-10-14 13:27:05
1429,1,NULL,NULL,1,52,20,2,2022-10-14 13:27:05,2022-10-14 13:27:05
1430,1,NULL,NULL,1,52,21,2,2022-10-14 13:27:05,2022-10-14 13:27:05
1431,1,NULL,NULL,1,52,31,2,2022-10-14 13:27:05,2022-10-14 13:27:05
1433,1,NULL,NULL,1,52,3,2,2022-10-14 13:27:05,2022-10-14 13:27:05
1435,NULL,karena aku orang nya tidak egois,NULL,1,52,4,2,2022-10-14 13:27:05,2022-10-14 13:27:05
1436,1,NULL,NULL,1,40,17,2,2022-10-14 13:27:28,2022-10-14 13:27:28
1437,1,NULL,NULL,1,40,18,2,2022-10-14 13:27:28,2022-10-14 13:27:28
1438,1,NULL,NULL,1,40,19,2,2022-10-14 13:27:28,2022-10-14 13:27:28
1439,1,NULL,NULL,1,40,20,2,2022-10-14 13:27:28,2022-10-14 13:27:28
1440,1,NULL,NULL,1,40,21,2,2022-10-14 13:27:28,2022-10-14 13:27:28
1441,1,NULL,NULL,1,40,31,2,2022-10-14 13:27:28,2022-10-14 13:27:28
1443,1,NULL,NULL,1,40,3,2,2022-10-14 13:27:28,2022-10-14 13:27:28
1445,NULL,karna saya tdk egois,NULL,1,40,4,2,2022-10-14 13:27:28,2022-10-14 13:27:28
1446,0,NULL,NULL,1,145,17,2,2022-10-14 13:29:06,2022-10-14 13:29:06
1447,1,NULL,NULL,1,145,18,2,2022-10-14 13:29:06,2022-10-14 13:29:06
1448,1,NULL,NULL,1,145,19,2,2022-10-14 13:29:06,2022-10-14 13:29:06
1449,1,NULL,NULL,1,145,20,2,2022-10-14 13:29:06,2022-10-14 13:29:06
1450,0,NULL,NULL,1,145,21,2,2022-10-14 13:29:06,2022-10-14 13:29:06
1451,0,NULL,NULL,1,145,31,2,2022-10-14 13:29:06,2022-10-14 13:29:06
1453,1,NULL,NULL,1,145,3,2,2022-10-14 13:29:06,2022-10-14 13:29:06
1455,NULL,karena saya sedang sakit demam dan batuk jadi lagi murah hati 😊,NULL,1,145,4,2,2022-10-14 13:29:06,2022-10-14 13:29:06
1456,1,NULL,NULL,1,146,17,2,2022-10-14 14:02:41,2022-10-14 14:02:41
1457,1,NULL,NULL,1,146,18,2,2022-10-14 14:02:41,2022-10-14 14:02:41
1458,0,NULL,NULL,1,146,19,2,2022-10-14 14:02:41,2022-10-14 14:02:41
1459,0,NULL,NULL,1,146,20,2,2022-10-14 14:02:41,2022-10-14 14:02:41
1460,0,NULL,NULL,1,146,21,2,2022-10-14 14:02:41,2022-10-14 14:02:41
1461,0,NULL,NULL,1,146,31,2,2022-10-14 14:02:41,2022-10-14 14:02:41
1463,0,NULL,NULL,1,146,3,2,2022-10-14 14:02:41,2022-10-14 14:02:41
1465,NULL,karna sebuah emosi tdk bisa di tahan,NULL,1,146,4,2,2022-10-14 14:02:41,2022-10-14 14:02:41
1466,1,NULL,NULL,1,44,17,2,2022-10-14 14:16:09,2022-10-14 14:16:09
1467,1,NULL,NULL,1,44,18,2,2022-10-14 14:16:09,2022-10-14 14:16:09
1468,1,NULL,NULL,1,44,19,2,2022-10-14 14:16:09,2022-10-14 14:16:09
1469,0,NULL,NULL,1,44,20,2,2022-10-14 14:16:09,2022-10-14 14:16:09
1470,1,NULL,NULL,1,44,21,2,2022-10-14 14:16:09,2022-10-14 14:16:09
1471,1,NULL,NULL,1,44,31,2,2022-10-14 14:16:09,2022-10-14 14:16:09
1473,1,NULL,NULL,1,44,3,2,2022-10-14 14:16:09,2022-10-14 14:16:09
1475,NULL,"karena perilaku rendah hatu harus di miliki oleh setiap umat manusia,  hal trsbut bertujuan agar kita terhindar  dari sifat sombong yg bisa merugikan diri kita sendiri",NULL,1,44,4,2,2022-10-14 14:16:09,2022-10-14 14:16:09
1476,0,NULL,NULL,1,77,166,5,2022-10-14 16:01:35,2022-10-14 16:01:35
1477,1,NULL,NULL,1,77,167,5,2022-10-14 16:01:35,2022-10-14 16:01:35
1478,1,NULL,NULL,1,77,169,5,2022-10-14 16:01:35,2022-10-14 16:01:35
1479,1,NULL,NULL,1,77,171,5,2022-10-14 16:01:35,2022-10-14 16:01:35
1480,0,NULL,NULL,1,77,172,5,2022-10-14 16:01:35,2022-10-14 16:01:35
1481,0,NULL,NULL,1,77,174,5,2022-10-14 16:01:35,2022-10-14 16:01:35
1482,0,NULL,NULL,1,77,175,5,2022-10-14 16:01:35,2022-10-14 16:01:35
1483,0,NULL,NULL,1,77,9,5,2022-10-14 16:01:35,2022-10-14 16:01:35
1484,NULL,NULL,NULL,1,77,10,5,2022-10-14 16:01:35,2022-10-14 16:01:35
1485,1,NULL,NULL,1,142,17,2,2022-10-14 21:33:30,2022-10-14 21:33:30
1486,1,NULL,NULL,1,142,18,2,2022-10-14 21:33:30,2022-10-14 21:33:30
1487,1,NULL,NULL,1,142,19,2,2022-10-14 21:33:30,2022-10-14 21:33:30
1488,1,NULL,NULL,1,142,20,2,2022-10-14 21:33:30,2022-10-14 21:33:30
1489,1,NULL,NULL,1,142,21,2,2022-10-14 21:33:30,2022-10-14 21:33:30
1490,1,NULL,NULL,1,142,31,2,2022-10-14 21:33:30,2022-10-14 21:33:30
1492,1,NULL,NULL,1,142,3,2,2022-10-14 21:33:30,2022-10-14 21:33:30
1494,NULL,Orang yang rendah hati adalah orang yang tahu bersyukur dalam keadaan apapun.,NULL,1,142,4,2,2022-10-14 21:33:30,2022-10-14 21:33:30
1495,0,NULL,NULL,1,31,158,3,2022-10-15 0:30:28,2022-10-15 0:30:28
1496,1,NULL,NULL,1,31,159,3,2022-10-15 0:30:28,2022-10-15 0:30:28
1497,0,NULL,NULL,1,31,160,3,2022-10-15 0:30:28,2022-10-15 0:30:28
1498,1,NULL,NULL,1,31,161,3,2022-10-15 0:30:28,2022-10-15 0:30:28
1499,0,NULL,NULL,1,31,162,3,2022-10-15 0:30:28,2022-10-15 0:30:28
1500,1,NULL,NULL,1,31,163,3,2022-10-15 0:30:28,2022-10-15 0:30:28
1501,1,NULL,NULL,1,31,164,3,2022-10-15 0:30:28,2022-10-15 0:30:28
1502,1,NULL,apakah murah hati harus menjadi kebiasaan?,1,31,5,3,2022-10-15 0:30:28,2022-10-15 0:30:28
1503,NULL,karena saya memiliki kesabaran,NULL,1,31,6,3,2022-10-15 0:30:28,2022-10-15 0:30:28
1504,0,NULL,NULL,1,144,158,3,2022-10-15 6:44:46,2022-10-15 6:44:46
1505,0,NULL,NULL,1,144,159,3,2022-10-15 6:44:46,2022-10-15 6:44:46
1506,0,NULL,NULL,1,144,160,3,2022-10-15 6:44:46,2022-10-15 6:44:46
1507,0,NULL,NULL,1,144,161,3,2022-10-15 6:44:46,2022-10-15 6:44:46
1508,1,NULL,NULL,1,144,162,3,2022-10-15 6:44:46,2022-10-15 6:44:46
1509,1,NULL,NULL,1,144,163,3,2022-10-15 6:44:46,2022-10-15 6:44:46
1510,1,NULL,NULL,1,144,164,3,2022-10-15 6:44:46,2022-10-15 6:44:46
1511,1,NULL,NULL,1,144,5,3,2022-10-15 6:44:46,2022-10-15 6:44:46
1512,NULL,gtw,NULL,1,144,6,3,2022-10-15 6:44:46,2022-10-15 6:44:46
1513,1,NULL,NULL,1,88,178,6,2022-10-15 8:14:20,2022-10-15 8:14:20
1514,1,NULL,NULL,1,88,179,6,2022-10-15 8:14:20,2022-10-15 8:14:20
1515,1,NULL,NULL,1,88,180,6,2022-10-15 8:14:20,2022-10-15 8:14:20
1516,1,NULL,NULL,1,88,181,6,2022-10-15 8:14:20,2022-10-15 8:14:20
1517,1,NULL,NULL,1,88,183,6,2022-10-15 8:14:20,2022-10-15 8:14:20
1518,1,NULL,NULL,1,88,184,6,2022-10-15 8:14:20,2022-10-15 8:14:20
1519,1,NULL,NULL,1,88,185,6,2022-10-15 8:14:20,2022-10-15 8:14:20
1520,1,NULL,apakah dalam hidup manusia memerlukan kasih?,1,88,11,6,2022-10-15 8:14:20,2022-10-15 8:14:20
1521,NULL,karena manusia hidup saling mengasihi satu sama lain,NULL,1,88,12,6,2022-10-15 8:14:20,2022-10-15 8:14:20
1522,1,NULL,NULL,1,130,17,2,2022-10-15 10:02:31,2022-10-15 10:02:31
1523,1,NULL,NULL,1,130,18,2,2022-10-15 10:02:31,2022-10-15 10:02:31
1524,1,NULL,NULL,1,130,19,2,2022-10-15 10:02:31,2022-10-15 10:02:31
1525,0,NULL,NULL,1,130,20,2,2022-10-15 10:02:31,2022-10-15 10:02:31
1526,0,NULL,NULL,1,130,21,2,2022-10-15 10:02:31,2022-10-15 10:02:31
1527,1,NULL,NULL,1,130,31,2,2022-10-15 10:02:31,2022-10-15 10:02:31
1529,1,NULL,NULL,1,130,3,2,2022-10-15 10:02:31,2022-10-15 10:02:31
1531,NULL,krna firman selalu menegurr:),NULL,1,130,4,2,2022-10-15 10:02:31,2022-10-15 10:02:31
1532,1,NULL,NULL,1,34,17,2,2022-10-15 11:04:40,2022-10-15 11:04:40
1533,1,NULL,NULL,1,34,18,2,2022-10-15 11:04:40,2022-10-15 11:04:40
1534,0,NULL,NULL,1,34,19,2,2022-10-15 11:04:40,2022-10-15 11:04:40
1535,0,NULL,NULL,1,34,20,2,2022-10-15 11:04:40,2022-10-15 11:04:40
1536,0,NULL,NULL,1,34,21,2,2022-10-15 11:04:40,2022-10-15 11:04:40
1537,1,NULL,NULL,1,34,31,2,2022-10-15 11:04:40,2022-10-15 11:04:40
1539,0,NULL,NULL,1,34,3,2,2022-10-15 11:04:40,2022-10-15 11:04:40
1541,NULL,NULL,NULL,1,34,4,2,2022-10-15 11:04:40,2022-10-15 11:04:40
1542,1,NULL,NULL,1,146,158,3,2022-10-15 11:35:40,2022-10-15 11:35:40
1543,1,NULL,NULL,1,146,159,3,2022-10-15 11:35:40,2022-10-15 11:35:40
1544,0,NULL,NULL,1,146,160,3,2022-10-15 11:35:40,2022-10-15 11:35:40
1545,0,NULL,NULL,1,146,161,3,2022-10-15 11:35:40,2022-10-15 11:35:40
1546,0,NULL,NULL,1,146,162,3,2022-10-15 11:35:40,2022-10-15 11:35:40
1547,0,NULL,NULL,1,146,163,3,2022-10-15 11:35:40,2022-10-15 11:35:40
1548,1,NULL,NULL,1,146,164,3,2022-10-15 11:35:40,2022-10-15 11:35:40
1549,NULL,NULL,knp kt sebagai umat Kristen harus melatih kasih kt ?,1,146,5,3,2022-10-15 11:35:40,2022-10-15 11:35:40
1550,NULL,karna sy selalu memahami arti dari murah hati dan tdk pernah gagal,NULL,1,146,6,3,2022-10-15 11:35:40,2022-10-15 11:35:40
1551,1,NULL,NULL,1,50,158,3,2022-10-15 12:09:57,2022-10-15 12:09:57
1552,0,NULL,NULL,1,50,159,3,2022-10-15 12:09:57,2022-10-15 12:09:57
1553,0,NULL,NULL,1,50,160,3,2022-10-15 12:09:57,2022-10-15 12:09:57
1554,0,NULL,NULL,1,50,161,3,2022-10-15 12:09:57,2022-10-15 12:09:57
1555,0,NULL,NULL,1,50,162,3,2022-10-15 12:09:57,2022-10-15 12:09:57
1556,0,NULL,NULL,1,50,163,3,2022-10-15 12:09:57,2022-10-15 12:09:57
1557,1,NULL,NULL,1,50,164,3,2022-10-15 12:09:57,2022-10-15 12:09:57
1558,1,NULL,Apakah kamu sudah mengucap syukur hari ini?,1,50,5,3,2022-10-15 12:09:57,2022-10-15 12:09:57
1559,NULL,Karena kurang nya kedekatan saya dengan Tuhan Yesus dan jarang berserah kepada Tuhan,NULL,1,50,6,3,2022-10-15 12:09:57,2022-10-15 12:09:57
1560,1,NULL,NULL,1,123,17,2,2022-10-15 12:47:59,2022-10-15 12:47:59
1561,1,NULL,NULL,1,123,18,2,2022-10-15 12:47:59,2022-10-15 12:47:59
1562,1,NULL,NULL,1,123,19,2,2022-10-15 12:47:59,2022-10-15 12:47:59
1563,1,NULL,NULL,1,123,20,2,2022-10-15 12:47:59,2022-10-15 12:47:59
1564,1,NULL,NULL,1,123,21,2,2022-10-15 12:47:59,2022-10-15 12:47:59
1565,1,NULL,NULL,1,123,31,2,2022-10-15 12:47:59,2022-10-15 12:47:59
1567,1,NULL,NULL,1,123,3,2,2022-10-15 12:47:59,2022-10-15 12:47:59
1569,NULL,karena saya melakukan dengan senang hati dan di bantu oleh Tuhan,NULL,1,123,4,2,2022-10-15 12:47:59,2022-10-15 12:47:59
1570,1,NULL,NULL,1,82,166,5,2022-10-15 12:51:04,2022-10-15 12:51:04
1571,1,NULL,NULL,1,82,167,5,2022-10-15 12:51:04,2022-10-15 12:51:04
1572,1,NULL,NULL,1,82,169,5,2022-10-15 12:51:04,2022-10-15 12:51:04
1573,1,NULL,NULL,1,82,171,5,2022-10-15 12:51:04,2022-10-15 12:51:04
1574,1,NULL,NULL,1,82,172,5,2022-10-15 12:51:04,2022-10-15 12:51:04
1575,1,NULL,NULL,1,82,174,5,2022-10-15 12:51:04,2022-10-15 12:51:04
1576,1,NULL,NULL,1,82,175,5,2022-10-15 12:51:04,2022-10-15 12:51:04
1577,1,NULL,NULL,1,82,9,5,2022-10-15 12:51:04,2022-10-15 12:51:04
1578,NULL,saya bisa menjadi lebih baik,NULL,1,82,10,5,2022-10-15 12:51:04,2022-10-15 12:51:04
1579,1,NULL,NULL,1,82,178,6,2022-10-15 12:55:26,2022-10-15 12:55:26
1580,1,NULL,NULL,1,82,179,6,2022-10-15 12:55:26,2022-10-15 12:55:26
1581,1,NULL,NULL,1,82,180,6,2022-10-15 12:55:26,2022-10-15 12:55:26
1582,1,NULL,NULL,1,82,181,6,2022-10-15 12:55:26,2022-10-15 12:55:26
1583,1,NULL,NULL,1,82,183,6,2022-10-15 12:55:26,2022-10-15 12:55:26
1584,1,NULL,NULL,1,82,184,6,2022-10-15 12:55:26,2022-10-15 12:55:26
1585,1,NULL,NULL,1,82,185,6,2022-10-15 12:55:26,2022-10-15 12:55:26
1586,1,NULL,NULL,1,82,11,6,2022-10-15 12:55:26,2022-10-15 12:55:26
1587,NULL,mulai berubah tapi masih sering kembali ke titik awal,NULL,1,82,12,6,2022-10-15 12:55:26,2022-10-15 12:55:26
1588,1,NULL,NULL,1,80,178,6,2022-10-15 12:56:04,2022-10-15 12:56:04
1589,1,NULL,NULL,1,80,179,6,2022-10-15 12:56:04,2022-10-15 12:56:04
1590,0,NULL,NULL,1,80,180,6,2022-10-15 12:56:04,2022-10-15 12:56:04
1591,1,NULL,NULL,1,80,181,6,2022-10-15 12:56:04,2022-10-15 12:56:04
1592,1,NULL,NULL,1,80,183,6,2022-10-15 12:56:04,2022-10-15 12:56:04
1593,0,NULL,NULL,1,80,184,6,2022-10-15 12:56:04,2022-10-15 12:56:04
1594,1,NULL,NULL,1,80,185,6,2022-10-15 12:56:04,2022-10-15 12:56:04
1595,1,NULL,Tidak cepat cemas,1,80,11,6,2022-10-15 12:56:04,2022-10-15 12:56:04
1596,NULL,Karena menyelesaikan pekerjaan mengurangi rasa cemas,NULL,1,80,12,6,2022-10-15 12:56:04,2022-10-15 12:56:04
1597,1,NULL,NULL,1,122,17,2,2022-10-15 12:56:50,2022-10-15 12:56:50
1598,1,NULL,NULL,1,122,18,2,2022-10-15 12:56:50,2022-10-15 12:56:50
1599,1,NULL,NULL,1,122,19,2,2022-10-15 12:56:50,2022-10-15 12:56:50
1600,1,NULL,NULL,1,122,20,2,2022-10-15 12:56:50,2022-10-15 12:56:50
1601,1,NULL,NULL,1,122,21,2,2022-10-15 12:56:51,2022-10-15 12:56:51
1602,1,NULL,NULL,1,122,31,2,2022-10-15 12:56:51,2022-10-15 12:56:51
1604,1,NULL,NULL,1,122,3,2,2022-10-15 12:56:51,2022-10-15 12:56:51
1606,NULL,karena saya berdoa dan percaya kepada Tuhan,NULL,1,122,4,2,2022-10-15 12:56:51,2022-10-15 12:56:51
1607,1,NULL,NULL,1,77,178,6,2022-10-15 13:00:13,2022-10-15 13:00:13
1608,1,NULL,NULL,1,77,179,6,2022-10-15 13:00:13,2022-10-15 13:00:13
1609,0,NULL,NULL,1,77,180,6,2022-10-15 13:00:13,2022-10-15 13:00:13
1610,1,NULL,NULL,1,77,181,6,2022-10-15 13:00:13,2022-10-15 13:00:13
1611,0,NULL,NULL,1,77,183,6,2022-10-15 13:00:13,2022-10-15 13:00:13
1612,0,NULL,NULL,1,77,184,6,2022-10-15 13:00:13,2022-10-15 13:00:13
1613,1,NULL,NULL,1,77,185,6,2022-10-15 13:00:13,2022-10-15 13:00:13
1614,1,NULL,NULL,1,77,11,6,2022-10-15 13:00:13,2022-10-15 13:00:13
1615,NULL,NULL,NULL,1,77,12,6,2022-10-15 13:00:13,2022-10-15 13:00:13
1616,1,NULL,NULL,1,108,178,6,2022-10-15 13:08:51,2022-10-15 13:08:51
1617,1,NULL,NULL,1,108,178,6,2022-10-15 13:08:51,2022-10-15 13:08:51
1618,1,NULL,NULL,1,108,178,6,2022-10-15 13:08:51,2022-10-15 13:08:51
1619,1,NULL,NULL,1,108,179,6,2022-10-15 13:08:51,2022-10-15 13:08:51
1620,1,NULL,NULL,1,108,179,6,2022-10-15 13:08:51,2022-10-15 13:08:51
1621,1,NULL,NULL,1,108,179,6,2022-10-15 13:08:51,2022-10-15 13:08:51
1622,1,NULL,NULL,1,108,180,6,2022-10-15 13:08:51,2022-10-15 13:08:51
1623,1,NULL,NULL,1,108,180,6,2022-10-15 13:08:51,2022-10-15 13:08:51
1624,1,NULL,NULL,1,108,180,6,2022-10-15 13:08:51,2022-10-15 13:08:51
1625,0,NULL,NULL,1,108,181,6,2022-10-15 13:08:51,2022-10-15 13:08:51
1626,0,NULL,NULL,1,108,181,6,2022-10-15 13:08:51,2022-10-15 13:08:51
1627,0,NULL,NULL,1,108,181,6,2022-10-15 13:08:51,2022-10-15 13:08:51
1628,1,NULL,NULL,1,108,183,6,2022-10-15 13:08:51,2022-10-15 13:08:51
1629,1,NULL,NULL,1,108,183,6,2022-10-15 13:08:51,2022-10-15 13:08:51
1630,1,NULL,NULL,1,108,183,6,2022-10-15 13:08:51,2022-10-15 13:08:51
1631,1,NULL,NULL,1,108,184,6,2022-10-15 13:08:51,2022-10-15 13:08:51
1632,1,NULL,NULL,1,108,184,6,2022-10-15 13:08:51,2022-10-15 13:08:51
1633,1,NULL,NULL,1,108,184,6,2022-10-15 13:08:51,2022-10-15 13:08:51
1634,1,NULL,NULL,1,108,185,6,2022-10-15 13:08:51,2022-10-15 13:08:51
1635,1,NULL,NULL,1,108,185,6,2022-10-15 13:08:51,2022-10-15 13:08:51
1636,1,NULL,NULL,1,108,185,6,2022-10-15 13:08:51,2022-10-15 13:08:51
1637,1,NULL,tidak mementingkan diri sendiri,1,108,11,6,2022-10-15 13:08:51,2022-10-15 13:08:51
1638,1,NULL,tidak mementingkan diri sendiri,1,108,11,6,2022-10-15 13:08:51,2022-10-15 13:08:51
1639,1,NULL,tidak mementingkan diri sendiri,1,108,11,6,2022-10-15 13:08:51,2022-10-15 13:08:51
1640,NULL,selalu melatih diri,NULL,1,108,12,6,2022-10-15 13:08:51,2022-10-15 13:08:51
1641,NULL,selalu melatih diri,NULL,1,108,12,6,2022-10-15 13:08:51,2022-10-15 13:08:51
1642,NULL,selalu melatih diri,NULL,1,108,12,6,2022-10-15 13:08:51,2022-10-15 13:08:51
1643,1,NULL,NULL,1,37,17,2,2022-10-15 13:09:37,2022-10-15 13:09:37
1644,1,NULL,NULL,1,37,18,2,2022-10-15 13:09:37,2022-10-15 13:09:37
1645,0,NULL,NULL,1,37,19,2,2022-10-15 13:09:37,2022-10-15 13:09:37
1646,0,NULL,NULL,1,37,20,2,2022-10-15 13:09:37,2022-10-15 13:09:37
1647,1,NULL,NULL,1,37,21,2,2022-10-15 13:09:37,2022-10-15 13:09:37
1648,1,NULL,NULL,1,37,31,2,2022-10-15 13:09:37,2022-10-15 13:09:37
1650,1,NULL,NULL,1,37,3,2,2022-10-15 13:09:37,2022-10-15 13:09:37
1652,NULL,karena pasti bisa kalo percaya kepada diri sendiri,NULL,1,37,4,2,2022-10-15 13:09:37,2022-10-15 13:09:37
1653,1,NULL,NULL,1,82,191,7,2022-10-15 13:20:01,2022-10-15 13:20:01
1654,1,NULL,NULL,1,82,195,7,2022-10-15 13:20:01,2022-10-15 13:20:01
1655,1,NULL,NULL,1,82,196,7,2022-10-15 13:20:01,2022-10-15 13:20:01
1656,1,NULL,NULL,1,82,197,7,2022-10-15 13:20:01,2022-10-15 13:20:01
1657,1,NULL,NULL,1,82,198,7,2022-10-15 13:20:01,2022-10-15 13:20:01
1658,1,NULL,NULL,1,82,199,7,2022-10-15 13:20:01,2022-10-15 13:20:01
1659,1,NULL,NULL,1,82,201,7,2022-10-15 13:20:01,2022-10-15 13:20:01
1660,1,NULL,NULL,1,82,13,7,2022-10-15 13:20:01,2022-10-15 13:20:01
1661,NULL,saya bertambah lebih baik lagi,NULL,1,82,14,7,2022-10-15 13:20:01,2022-10-15 13:20:01
1662,1,NULL,NULL,1,130,158,3,2022-10-15 13:35:04,2022-10-15 13:35:04
1663,1,NULL,NULL,1,130,159,3,2022-10-15 13:35:04,2022-10-15 13:35:04
1664,1,NULL,NULL,1,130,160,3,2022-10-15 13:35:04,2022-10-15 13:35:04
1665,0,NULL,NULL,1,130,161,3,2022-10-15 13:35:04,2022-10-15 13:35:04
1666,1,NULL,NULL,1,130,162,3,2022-10-15 13:35:04,2022-10-15 13:35:04
1667,1,NULL,NULL,1,130,163,3,2022-10-15 13:35:04,2022-10-15 13:35:04
1668,0,NULL,NULL,1,130,164,3,2022-10-15 13:35:04,2022-10-15 13:35:04
1669,1,NULL,apakah org yg tidak punya harta bisa memberi,1,130,5,3,2022-10-15 13:35:04,2022-10-15 13:35:04
